date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:48:09	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b08.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/sendo?view=list)
00:48:09	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b09.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/sendo?sortby=manual)
00:48:09	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b0a.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/sendo?sortby=best-selling)
00:48:09	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b0b.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/sendo?sortby=alpha-asc)
00:48:09	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b0c.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/sendo?sortby=alpha-desc)
00:48:09	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b0d.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/sendo?sortby=price-asc)
00:48:09	46179/46179	---MCZ	200	added ('OK')	text/html	etag:W/0b7a9c5e4e75dbe6ccf173089896b9c7	http://hmbfashion.com/collections/vi-cam-tay/sendo?view=grid	D:/thu_doc/template/demo/hmbfashion.com/collections/vi-cam-tay/sendob92a.html	(from http://hmbfashion.com/collections/vi-cam-tay/sendo?view=list)
00:48:09	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b0e.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/sendo?sortby=price-desc)
00:48:09	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b0f.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/sendo?sortby=created-desc)
00:48:09	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b10.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/sendo?sortby=created-asc)
00:48:09	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b12.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/set-tui-xach?view=list)
00:48:09	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b13.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/set-tui-xach?sortby=manual)
00:48:10	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b14.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/set-tui-xach?sortby=best-selling)
00:48:10	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b15.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/set-tui-xach?sortby=alpha-asc)
00:48:10	0/-1	---M--	302	error ('')			http://hmbfashion.com/checkout	D:/thu_doc/template/demo/hmbfashion.com/checkout.1b16.delayed	(from http://hmbfashion.com/collections/vi-cam-tay/set-tui-xach?sortby=alpha-desc)
